Problem ID,Problem Name,Status,Comment,Rating,Contest Name,Contest Date,Problem Link,Platform,Check,Contest Link,Last Edit
234D,Cinema,Check,,1600,"Codeforces Round #145 (Div. 2, ACM-ICPC Rules)","October 16, 2012",https://codeforces.com/contest/234/problem/D,Codeforces,No,https://codeforces.com/contest/234,"May 5, 2022 2:20 PM"
234E,Champions' League,Check,,1600,"Codeforces Round #145 (Div. 2, ACM-ICPC Rules)","October 16, 2012",https://codeforces.com/contest/234/problem/E,Codeforces,No,https://codeforces.com/contest/234,"May 5, 2022 7:46 PM"
234G,Practice,Check,,1600,"Codeforces Round #145 (Div. 2, ACM-ICPC Rules)","October 16, 2012",https://codeforces.com/contest/234/problem/G,Codeforces,No,https://codeforces.com/contest/234,"May 5, 2022 4:51 PM"
235A,LCM Challenge,Solved,,1600,Codeforces Round #146 (Div. 1),"October 21, 2012",https://codeforces.com/contest/235/problem/A,Codeforces,No,https://codeforces.com/contest/235,"May 1, 2022 10:56 PM"
237C,Primes on Interval,Check,,1600,Codeforces Round #147 (Div. 2),"October 25, 2012",https://codeforces.com/contest/237/problem/C,Codeforces,No,https://codeforces.com/contest/237,"May 5, 2022 12:18 AM"
23B,Party,Check,,1600,Codeforces Beta Round #23,"July 9, 2010",https://codeforces.com/contest/23/problem/B,Codeforces,No,https://codeforces.com/contest/23,"May 5, 2022 4:49 PM"
243A,The Brand New Function,Check,,1600,Codeforces Round #150 (Div. 1),"November 16, 2012",https://codeforces.com/contest/243/problem/A,Codeforces,No,https://codeforces.com/contest/243,"May 4, 2022 11:12 PM"
244B,Undoubtedly Lucky Numbers,Check,,1600,Codeforces Round #150 (Div. 2),"November 16, 2012",https://codeforces.com/contest/244/problem/B,Codeforces,No,https://codeforces.com/contest/244,"May 5, 2022 12:19 AM"
246C,Beauty Pageant,Check,,1600,Codeforces Round #151 (Div. 2),"November 21, 2012",https://codeforces.com/contest/246/problem/C,Codeforces,No,https://codeforces.com/contest/246,"May 5, 2022 12:31 AM"
246D,Colorful Graph,Solved,,1600,Codeforces Round #151 (Div. 2),"November 21, 2012",https://codeforces.com/contest/246/problem/D,Codeforces,No,https://codeforces.com/contest/246,"May 1, 2022 10:56 PM"
250C,Movie Critics,Check,,1600,"CROC-MBTU 2012, Final Round (Online version, Div. 2)","November 26, 2012",https://codeforces.com/contest/250/problem/C,Codeforces,No,https://codeforces.com/contest/250,"May 5, 2022 10:52 PM"
253C,Text Editor,Check,,1600,Codeforces Round #154 (Div. 2),"December 8, 2012",https://codeforces.com/contest/253/problem/C,Codeforces,No,https://codeforces.com/contest/253,"May 5, 2022 5:52 PM"
260B,Ancient Prophesy,Check,,1600,Codeforces Round #158 (Div. 2),"December 27, 2012",https://codeforces.com/contest/260/problem/B,Codeforces,No,https://codeforces.com/contest/260,"May 5, 2022 2:10 PM"
269A,Magical Boxes,Check,,1600,Codeforces Round #165 (Div. 1),"February 1, 2013",https://codeforces.com/contest/269/problem/A,Codeforces,No,https://codeforces.com/contest/269,"May 5, 2022 12:36 AM"
272D,Dima and Two Sequences,Check,,1600,Codeforces Round #167 (Div. 2),"February 13, 2013",https://codeforces.com/contest/272/problem/D,Codeforces,No,https://codeforces.com/contest/272,"May 5, 2022 12:37 AM"
283A,Cows and Sequence,Solved,,1600,Codeforces Round #174 (Div. 1),"March 17, 2013",https://codeforces.com/contest/283/problem/A,Codeforces,No,https://codeforces.com/contest/283,"May 1, 2022 10:56 PM"
28A,Bender Problem,Check,,1600,Codeforces Beta Round #28 (Codeforces format),"September 17, 2010",https://codeforces.com/contest/28/problem/A,Codeforces,No,https://codeforces.com/contest/28,"May 5, 2022 7:49 PM"
28B,pSort,Check,,1600,Codeforces Beta Round #28 (Codeforces format),"September 17, 2010",https://codeforces.com/contest/28/problem/B,Codeforces,No,https://codeforces.com/contest/28,"May 5, 2022 11:26 PM"
291C,Network Mask,Check,,1600,Croc Champ 2013 - Qualification Round,"April 13, 2013",https://codeforces.com/contest/291/problem/C,Codeforces,No,https://codeforces.com/contest/291,"May 5, 2022 7:51 PM"
291D,Parallel Programming,Check,,1600,Croc Champ 2013 - Qualification Round,"April 13, 2013",https://codeforces.com/contest/291/problem/D,Codeforces,No,https://codeforces.com/contest/291,"May 5, 2022 10:53 PM"
297B,Fish Weight,Check,,1600,Codeforces Round #180 (Div. 1),"April 19, 2013",https://codeforces.com/contest/297/problem/B,Codeforces,No,https://codeforces.com/contest/297,"May 5, 2022 12:36 AM"
305A,Strange Addition,Check,,1600,Codeforces Round #184 (Div. 2),"May 19, 2013",https://codeforces.com/contest/305/problem/A,Codeforces,No,https://codeforces.com/contest/305,"May 5, 2022 12:39 AM"
305C,Ivan and Powers of Two,Check,,1600,Codeforces Round #184 (Div. 2),"May 19, 2013",https://codeforces.com/contest/305/problem/C,Codeforces,No,https://codeforces.com/contest/305,"May 5, 2022 12:39 AM"
314A,Sereja and Contest,Check,,1600,Codeforces Round #187 (Div. 1),"June 7, 2013",https://codeforces.com/contest/314/problem/A,Codeforces,No,https://codeforces.com/contest/314,"May 5, 2022 12:45 AM"
316B2,EKG,Check,,1600,ABBYY Cup 3.0,"June 12, 2013",https://codeforces.com/contest/316/problem/B2,Codeforces,No,https://codeforces.com/contest/316,"May 5, 2022 4:13 PM"
317A,Perfect Pair,Solved,,1600,Codeforces Round #188 (Div. 1),"June 14, 2013",https://codeforces.com/contest/317/problem/A,Codeforces,No,https://codeforces.com/contest/317,"May 1, 2022 10:57 PM"
319A,Malek Dance Club,Check,,1600,Codeforces Round #189 (Div. 1),"June 23, 2013",https://codeforces.com/contest/319/problem/A,Codeforces,No,https://codeforces.com/contest/319,"May 5, 2022 1:23 AM"
322B,Ciel and Flowers,Solved,,1600,Codeforces Round #190 (Div. 2),"June 28, 2013",https://codeforces.com/contest/322/problem/B,Codeforces,No,https://codeforces.com/contest/322,"May 1, 2022 10:57 PM"
323A,Black-and-White Cube,Check,,1600,Testing Round #7,"June 28, 2013",https://codeforces.com/contest/323/problem/A,Codeforces,No,https://codeforces.com/contest/323,"May 5, 2022 4:54 PM"
32D,Constellation,Check,,1600,"Codeforces Beta Round #32 (Div. 2, Codeforces format)","October 2, 2010",https://codeforces.com/contest/32/problem/D,Codeforces,No,https://codeforces.com/contest/32,"May 5, 2022 2:21 PM"
333A,Secrets,Check,,1600,Codeforces Round #194 (Div. 1),"July 27, 2013",https://codeforces.com/contest/333/problem/A,Codeforces,No,https://codeforces.com/contest/333,"May 5, 2022 10:55 PM"
337C,Quiz,Check,,1600,Codeforces Round #196 (Div. 2),"August 16, 2013",https://codeforces.com/contest/337/problem/C,Codeforces,No,https://codeforces.com/contest/337,"May 5, 2022 12:19 AM"
340C,Tourist Problem,Check,,1600,Codeforces Round #198 (Div. 2),"August 30, 2013",https://codeforces.com/contest/340/problem/C,Codeforces,No,https://codeforces.com/contest/340,"May 4, 2022 10:43 PM"
343A,Rational Resistance,Check,,1600,Codeforces Round #200 (Div. 1),"September 14, 2013",https://codeforces.com/contest/343/problem/A,Codeforces,No,https://codeforces.com/contest/343,"May 5, 2022 12:32 AM"
343B,Alternating Current,Check,,1600,Codeforces Round #200 (Div. 1),"September 14, 2013",https://codeforces.com/contest/343/problem/B,Codeforces,No,https://codeforces.com/contest/343,"May 5, 2022 12:18 AM"
346A,Alice and Bob,Check,,1600,Codeforces Round #201 (Div. 1),"September 20, 2013",https://codeforces.com/contest/346/problem/A,Codeforces,No,https://codeforces.com/contest/346,"May 5, 2022 12:18 AM"
348A,Mafia,Solved,,1600,Codeforces Round #202 (Div. 1),"September 27, 2013",https://codeforces.com/contest/348/problem/A,Codeforces,No,https://codeforces.com/contest/348,"May 1, 2022 10:57 PM"
34D,Road Map,Solved,,1600,Codeforces Beta Round #34 (Div. 2),"October 11, 2010",https://codeforces.com/contest/34/problem/D,Codeforces,No,https://codeforces.com/contest/34,"May 1, 2022 10:56 PM"
350C,Bombs,Solved,,1600,Codeforces Round #203 (Div. 2),"October 1, 2013",https://codeforces.com/contest/350/problem/C,Codeforces,No,https://codeforces.com/contest/350,"May 1, 2022 10:57 PM"
353C,Find Maximum,Check,,1600,Codeforces Round #205 (Div. 2),"October 10, 2013",https://codeforces.com/contest/353/problem/C,Codeforces,No,https://codeforces.com/contest/353,"May 5, 2022 12:20 AM"
364A,Matrix,Check,,1600,Codeforces Round #213 (Div. 1),"November 19, 2013",https://codeforces.com/contest/364/problem/A,Codeforces,No,https://codeforces.com/contest/364,"May 4, 2022 11:13 PM"
369C,Valera and Elections,Solved,,1600,Codeforces Round #216 (Div. 2),"November 29, 2013",https://codeforces.com/contest/369/problem/C,Codeforces,No,https://codeforces.com/contest/369,"May 1, 2022 10:57 PM"
36B,Fractal,Check,,1600,Codeforces Beta Round #36,"October 19, 2010",https://codeforces.com/contest/36/problem/B,Codeforces,No,https://codeforces.com/contest/36,"May 5, 2022 7:56 PM"
371C,Hamburgers,Solved,,1600,Codeforces Round #218 (Div. 2),"December 8, 2013",https://codeforces.com/contest/371/problem/C,Codeforces,No,https://codeforces.com/contest/371,"May 1, 2022 10:57 PM"
372A,Counting Kangaroos is Fun,Solved,,1600,Codeforces Round #219 (Div. 1),"December 13, 2013",https://codeforces.com/contest/372/problem/A,Codeforces,No,https://codeforces.com/contest/372,"May 1, 2022 10:57 PM"
373B,Making Sequences is Fun,Check,,1600,Codeforces Round #219 (Div. 2),"December 13, 2013",https://codeforces.com/contest/373/problem/B,Codeforces,No,https://codeforces.com/contest/373,"May 5, 2022 12:57 AM"
375A,Divisible by Seven,Check,,1600,Codeforces Round #221 (Div. 1),"December 24, 2013",https://codeforces.com/contest/375/problem/A,Codeforces,No,https://codeforces.com/contest/375,"May 5, 2022 12:38 AM"
375B,Maximum Submatrix 2,Check,,1600,Codeforces Round #221 (Div. 1),"December 24, 2013",https://codeforces.com/contest/375/problem/B,Codeforces,No,https://codeforces.com/contest/375,"May 4, 2022 11:13 PM"
377A,Maze,Solved,,1600,Codeforces Round #222 (Div. 1),"December 29, 2013",https://codeforces.com/contest/377/problem/A,Codeforces,No,https://codeforces.com/contest/377,"May 1, 2022 10:57 PM"
380A,Sereja and Prefixes,Check,,1600,Codeforces Round #223 (Div. 1),"January 12, 2014",https://codeforces.com/contest/380/problem/A,Codeforces,No,https://codeforces.com/contest/380,"May 5, 2022 1:13 AM"
383A,Milking cows,Check,,1600,Codeforces Round #225 (Div. 1),"January 20, 2014",https://codeforces.com/contest/383/problem/A,Codeforces,No,https://codeforces.com/contest/383,"May 5, 2022 12:27 AM"
405C,Unusual Product,Check,,1600,Codeforces Round #238 (Div. 2),"March 22, 2014",https://codeforces.com/contest/405/problem/C,Codeforces,No,https://codeforces.com/contest/405,"May 5, 2022 12:07 AM"
407A,Triangle,Check,,1600,Codeforces Round #239 (Div. 1),"March 30, 2014",https://codeforces.com/contest/407/problem/A,Codeforces,No,https://codeforces.com/contest/407,"May 4, 2022 11:32 PM"
407B,Long Path,Check,,1600,Codeforces Round #239 (Div. 1),"March 30, 2014",https://codeforces.com/contest/407/problem/B,Codeforces,No,https://codeforces.com/contest/407,"May 4, 2022 11:32 PM"
40B,Repaintings,Check,,1600,Codeforces Beta Round #39,"November 5, 2010",https://codeforces.com/contest/40/problem/B,Codeforces,No,https://codeforces.com/contest/40,"May 5, 2022 10:14 PM"
411B,Multi-core Processor,Check,,1600,Coder-Strike 2014 - Qualification Round,"April 15, 2014",https://codeforces.com/contest/411/problem/B,Codeforces,No,https://codeforces.com/contest/411,"May 5, 2022 8:01 PM"
416C,Booking System,Solved,,1600,Codeforces Round #241 (Div. 2),"April 13, 2014",https://codeforces.com/contest/416/problem/C,Codeforces,No,https://codeforces.com/contest/416,"May 1, 2022 10:57 PM"
424C,Magic Formulas,Check,,1600,Codeforces Round #242 (Div. 2),"April 25, 2014",https://codeforces.com/contest/424/problem/C,Codeforces,No,https://codeforces.com/contest/424,"May 5, 2022 12:30 AM"
429B,Working out,Check,,1600,Codeforces Round #245 (Div. 1),"May 11, 2014",https://codeforces.com/contest/429/problem/B,Codeforces,No,https://codeforces.com/contest/429,"May 4, 2022 11:22 PM"
430A,Points and Segments (easy),Check,,1600,Codeforces Round #245 (Div. 2),"May 11, 2014",https://codeforces.com/contest/430/problem/A,Codeforces,No,https://codeforces.com/contest/430,"May 5, 2022 12:28 AM"
431C,k-Tree,Solved,,1600,Codeforces Round #247 (Div. 2),"May 21, 2014",https://codeforces.com/contest/431/problem/C,Codeforces,No,https://codeforces.com/contest/431,"May 1, 2022 10:57 PM"
435C,Cardiogram,Check,,1600,Codeforces Round #249 (Div. 2),"May 30, 2014",https://codeforces.com/contest/435/problem/C,Codeforces,No,https://codeforces.com/contest/435,"May 5, 2022 12:17 AM"
440B,Balancer,Check,,1600,Testing Round #10,"June 3, 2014",https://codeforces.com/contest/440/problem/B,Codeforces,No,https://codeforces.com/contest/440,"May 5, 2022 8:05 PM"
444A,DZY Loves Physics,Check,,1600,Codeforces Round #254 (Div. 1),"July 6, 2014",https://codeforces.com/contest/444/problem/A,Codeforces,No,https://codeforces.com/contest/444,"May 4, 2022 11:38 PM"
446A,DZY Loves Sequences,Solved,,1600,Codeforces Round #FF (Div. 1),"July 13, 2014",https://codeforces.com/contest/446/problem/A,Codeforces,No,https://codeforces.com/contest/446,"May 1, 2022 10:57 PM"
453A,Little Pony and Expected Maximum,Check,,1600,Codeforces Round #259 (Div. 1),"August 1, 2014",https://codeforces.com/contest/453/problem/A,Codeforces,No,https://codeforces.com/contest/453,"May 4, 2022 10:42 PM"
46C,Hamsters and Tigers,Check,,1600,School Personal Contest #2 (Winter Computer School 2010/11) - Codeforces Beta Round #43 (ACM-ICPC Rules),"December 5, 2010",https://codeforces.com/contest/46/problem/C,Codeforces,No,https://codeforces.com/contest/46,"May 6, 2022 2:07 AM"
476C,Dreamoon and Sums,Check,,1600,Codeforces Round #272 (Div. 2),"October 12, 2014",https://codeforces.com/contest/476/problem/C,Codeforces,No,https://codeforces.com/contest/476,"May 5, 2022 12:20 AM"
493C,Vasya and Basketball,Solved,,1600,Codeforces Round #281 (Div. 2),"December 3, 2014",https://codeforces.com/contest/493/problem/C,Codeforces,No,https://codeforces.com/contest/493,"May 1, 2022 10:57 PM"
495B,Modular Equations,Check,,1600,Codeforces Round #282 (Div. 2),"December 13, 2014",https://codeforces.com/contest/495/problem/B,Codeforces,No,https://codeforces.com/contest/495,"May 5, 2022 12:09 AM"
500B,New Year Permutation,Check,,1600,Good Bye 2014,"December 30, 2014",https://codeforces.com/contest/500/problem/B,Codeforces,No,https://codeforces.com/contest/500,"May 5, 2022 10:19 PM"
500C,New Year Book Reading,Check,,1600,Good Bye 2014,"December 30, 2014",https://codeforces.com/contest/500/problem/C,Codeforces,No,https://codeforces.com/contest/500,"May 5, 2022 4:44 PM"
508C,Anya and Ghosts,Solved,,1600,Codeforces Round #288 (Div. 2),"January 27, 2015",https://codeforces.com/contest/508/problem/C,Codeforces,No,https://codeforces.com/contest/508,"May 1, 2022 10:57 PM"
510C,Fox And Names,Check,,1600,Codeforces Round #290 (Div. 2),"February 2, 2015",https://codeforces.com/contest/510/problem/C,Codeforces,No,https://codeforces.com/contest/510,"May 4, 2022 10:47 PM"
518A,Vitaly and Strings,Check,,1600,Codeforces Round #293 (Div. 2),"February 24, 2015",https://codeforces.com/contest/518/problem/A,Codeforces,No,https://codeforces.com/contest/518,"May 6, 2022 1:31 AM"
518C,Anya and Smartphone,Check,,1600,Codeforces Round #293 (Div. 2),"February 24, 2015",https://codeforces.com/contest/518/problem/C,Codeforces,No,https://codeforces.com/contest/518,"May 5, 2022 5:44 PM"
523D,Statistics of Recompressing Videos,Check,,1600,VK Cup 2015 - Qualification Round 2,"March 14, 2015",https://codeforces.com/contest/523/problem/D,Codeforces,No,https://codeforces.com/contest/523,"May 5, 2022 5:51 PM"
524A,"Возможно, вы знаете этих людей?",Check,,1600,VK Cup 2015 - Round 1,"March 21, 2015",https://codeforces.com/contest/524/problem/A,Codeforces,No,https://codeforces.com/contest/524,"May 5, 2022 8:12 PM"
525C,Ilya and Sticks,Check,,1600,Codeforces Round #297 (Div. 2),"March 26, 2015",https://codeforces.com/contest/525/problem/C,Codeforces,No,https://codeforces.com/contest/525,"May 5, 2022 12:08 AM"
52B,Right Triangles,Check,,1600,Codeforces Testing Round #1,"January 4, 2011",https://codeforces.com/contest/52/problem/B,Codeforces,No,https://codeforces.com/contest/52,"May 5, 2022 4:20 PM"
530B,String inside out,,,1600,VK Cup 2015 - Wild Card Round 1,"March 28, 2015",https://codeforces.com/contest/530/problem/B,Codeforces,No,https://codeforces.com/contest/530,"March 3, 2022 11:58 PM"
530D,Set subtraction,,,1600,VK Cup 2015 - Wild Card Round 1,"March 28, 2015",https://codeforces.com/contest/530/problem/D,Codeforces,No,https://codeforces.com/contest/530,"March 3, 2022 11:58 PM"
534C,Polycarpus' Dice,Check,,1600,Codeforces Round #298 (Div. 2),"April 12, 2015",https://codeforces.com/contest/534/problem/C,Codeforces,No,https://codeforces.com/contest/534,"May 5, 2022 10:19 PM"
538C,Tourist's Notes,Check,,1600,Codeforces Round #300,"April 26, 2015",https://codeforces.com/contest/538/problem/C,Codeforces,No,https://codeforces.com/contest/538,"May 5, 2022 5:26 PM"
559A,Gerald's Hexagon,Check,,1600,Codeforces Round #313 (Div. 1),"July 22, 2015",https://codeforces.com/contest/559/problem/A,Codeforces,No,https://codeforces.com/contest/559,"May 5, 2022 12:19 AM"
55B,Smallest number,Check,,1600,Codeforces Beta Round #51,"January 14, 2011",https://codeforces.com/contest/55/problem/B,Codeforces,No,https://codeforces.com/contest/55,"May 6, 2022 12:26 AM"
568A,Primes or Palindromes?,Check,,1600,Codeforces Round #315 (Div. 1),"August 10, 2015",https://codeforces.com/contest/568/problem/A,Codeforces,No,https://codeforces.com/contest/568,"May 5, 2022 8:16 PM"
570C,Replacement,Check,,1600,Codeforces Round #316 (Div. 2),"August 13, 2015",https://codeforces.com/contest/570/problem/C,Codeforces,No,https://codeforces.com/contest/570,"May 5, 2022 12:00 AM"
573B,Bear and Blocks,Check,,1600,Codeforces Round #318 [RussianCodeCup Thanks-Round] (Div. 1),"August 29, 2015",https://codeforces.com/contest/573/problem/B,Codeforces,No,https://codeforces.com/contest/573,"May 5, 2022 12:37 AM"
57B,Martian Architecture,Check,,1600,Codeforces Beta Round #53,"January 25, 2011",https://codeforces.com/contest/57/problem/B,Codeforces,No,https://codeforces.com/contest/57,"May 5, 2022 8:16 PM"
